Character,Equip,Strategy,Blessing,Journeys,Turns,DPS,MaxHit,Stats
유미나,통찰4+투지2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",15,3592.53,24495.03,"{'atk': 8630.16, 'spd': 160.0, 'cr': 0.65, 'cd': 0.62}"
유미나,통찰4+보조2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",5,2741.24,18260.65,"{'atk': 8457.36, 'spd': 160.0, 'cr': 0.65, 'cd': 0.62}"
유미나,통찰4+보조2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",10,2983.54,19417.97,"{'atk': 8457.36, 'spd': 160.0, 'cr': 0.65, 'cd': 0.62}"
유미나,통찰4+보조2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",15,3056.07,19417.97,"{'atk': 8457.36, 'spd': 160.0, 'cr': 0.65, 'cd': 0.62}"
유미나,통찰4+보조2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",5,2979.34,20722.24,"{'atk': 8457.36, 'spd': 160.0, 'cr': 0.65, 'cd': 0.62}"
유미나,통찰4+보조2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",10,3398.46,23861.98,"{'atk': 8457.36, 'spd': 160.0, 'cr': 0.65, 'cd': 0.62}"
유미나,통찰4+보조2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",15,3500.0,23861.98,"{'atk': 8457.36, 'spd': 160.0, 'cr': 0.65, 'cd': 0.62}"
유미나,통찰4+장벽2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",5,2741.24,18260.65,"{'atk': 8457.36, 'spd': 160.0, 'cr': 0.65, 'cd': 0.62}"
유미나,통찰4+장벽2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",10,2983.54,19417.97,"{'atk': 8457.36, 'spd': 160.0, 'cr': 0.65, 'cd': 0.62}"
유미나,통찰4+장벽2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",15,3056.07,19417.97,"{'atk': 8457.36, 'spd': 160.0, 'cr': 0.65, 'cd': 0.62}"
유미나,통찰4+장벽2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",5,2979.34,20722.24,"{'atk': 8457.36, 'spd': 160.0, 'cr': 0.65, 'cd': 0.62}"
유미나,통찰4+장벽2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",10,3398.46,23861.98,"{'atk': 8457.36, 'spd': 160.0, 'cr': 0.65, 'cd': 0.62}"
유미나,통찰4+장벽2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",15,3500.0,23861.98,"{'atk': 8457.36, 'spd': 160.0, 'cr': 0.65, 'cd': 0.62}"
유미나,파괴4+투지2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",5,2766.17,22979.14,"{'atk': 8630.16, 'spd': 160.0, 'cr': 0.35, 'cd': 1.02}"
유미나,파괴4+투지2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",10,3082.05,24427.11,"{'atk': 8630.16, 'spd': 160.0, 'cr': 0.35, 'cd': 1.02}"
유미나,파괴4+투지2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",15,3235.44,24427.11,"{'atk': 8630.16, 'spd': 160.0, 'cr': 0.35, 'cd': 1.02}"
유미나,파괴4+투지2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",5,3065.82,26079.23,"{'atk': 8630.16, 'spd': 160.0, 'cr': 0.35, 'cd': 1.02}"
유미나,파괴4+투지2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",10,3568.83,30030.63,"{'atk': 8630.16, 'spd': 160.0, 'cr': 0.35, 'cd': 1.02}"
유미나,파괴4+투지2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",15,3732.11,30030.63,"{'atk': 8630.16, 'spd': 160.0, 'cr': 0.35, 'cd': 1.02}"
유미나,파괴4+보조2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",5,2695.79,22387.35,"{'atk': 8457.36, 'spd': 160.0, 'cr': 0.35, 'cd': 1.02}"
유미나,파괴4+보조2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",10,3003.44,23806.22,"{'atk': 8457.36, 'spd': 160.0, 'cr': 0.35, 'cd': 1.02}"
유미나,파괴4+보조2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",15,3152.83,23806.22,"{'atk': 8457.36, 'spd': 160.0, 'cr': 0.35, 'cd': 1.02}"
유미나,파괴4+보조2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",5,2987.49,25405.24,"{'atk': 8457.36, 'spd': 160.0, 'cr': 0.35, 'cd': 1.02}"
유미나,파괴4+보조2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",10,3477.06,29254.52,"{'atk': 8457.36, 'spd': 160.0, 'cr': 0.35, 'cd': 1.02}"
유미나,파괴4+보조2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",15,3635.97,29254.52,"{'atk': 8457.36, 'spd': 160.0, 'cr': 0.35, 'cd': 1.02}"
유미나,파괴4+장벽2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",5,2695.79,22387.35,"{'atk': 8457.36, 'spd': 160.0, 'cr': 0.35, 'cd': 1.02}"
유미나,파괴4+장벽2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",10,3003.44,23806.22,"{'atk': 8457.36, 'spd': 160.0, 'cr': 0.35, 'cd': 1.02}"
유미나,파괴4+장벽2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",15,3152.83,23806.22,"{'atk': 8457.36, 'spd': 160.0, 'cr': 0.35, 'cd': 1.02}"
유미나,파괴4+장벽2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",5,2987.49,25405.24,"{'atk': 8457.36, 'spd': 160.0, 'cr': 0.35, 'cd': 1.02}"
유미나,파괴4+장벽2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",10,3477.06,29254.52,"{'atk': 8457.36, 'spd': 160.0, 'cr': 0.35, 'cd': 1.02}"
유미나,파괴4+장벽2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",15,3635.97,29254.52,"{'atk': 8457.36, 'spd': 160.0, 'cr': 0.35, 'cd': 1.02}"
유미나,체력4+투지2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",5,2424.07,18743.35,"{'atk': 8630.16, 'spd': 160.0, 'cr': 0.35, 'cd': 0.62}"
유미나,체력4+투지2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",10,2672.67,19924.41,"{'atk': 8630.16, 'spd': 160.0, 'cr': 0.35, 'cd': 0.62}"
유미나,체력4+투지2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",15,2774.95,19924.41,"{'atk': 8630.16, 'spd': 160.0, 'cr': 0.35, 'cd': 0.62}"
유미나,체력4+투지2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",5,2657.91,21272.0,"{'atk': 8630.16, 'spd': 160.0, 'cr': 0.35, 'cd': 0.62}"
유미나,체력4+투지2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",10,3060.81,24495.03,"{'atk': 8630.16, 'spd': 160.0, 'cr': 0.35, 'cd': 0.62}"
유미나,체력4+투지2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",15,3178.81,24495.03,"{'atk': 8630.16, 'spd': 160.0, 'cr': 0.35, 'cd': 0.62}"
유미나,체력4+보조2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",5,2362.4,18260.65,"{'atk': 8457.36, 'spd': 160.0, 'cr': 0.35, 'cd': 0.62}"
유미나,체력4+보조2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",10,2604.51,19417.97,"{'atk': 8457.36, 'spd': 160.0, 'cr': 0.35, 'cd': 0.62}"
유미나,체력4+보조2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",15,2704.11,19417.97,"{'atk': 8457.36, 'spd': 160.0, 'cr': 0.35, 'cd': 0.62}"
유미나,체력4+보조2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",5,2590.01,20722.24,"{'atk': 8457.36, 'spd': 160.0, 'cr': 0.35, 'cd': 0.62}"
유미나,체력4+보조2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",10,2982.11,23861.98,"{'atk': 8457.36, 'spd': 160.0, 'cr': 0.35, 'cd': 0.62}"
유미나,체력4+보조2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",15,3096.93,23861.98,"{'atk': 8457.36, 'spd': 160.0, 'cr': 0.35, 'cd': 0.62}"
유미나,체력4+장벽2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",5,2362.4,18260.65,"{'atk': 8457.36, 'spd': 160.0, 'cr': 0.35, 'cd': 0.62}"
유미나,체력4+장벽2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",10,2604.51,19417.97,"{'atk': 8457.36, 'spd': 160.0, 'cr': 0.35, 'cd': 0.62}"
유미나,체력4+장벽2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",15,2704.11,19417.97,"{'atk': 8457.36, 'spd': 160.0, 'cr': 0.35, 'cd': 0.62}"
유미나,체력4+장벽2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",5,2590.01,20722.24,"{'atk': 8457.36, 'spd': 160.0, 'cr': 0.35, 'cd': 0.62}"
유미나,체력4+장벽2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",10,2982.11,23861.98,"{'atk': 8457.36, 'spd': 160.0, 'cr': 0.35, 'cd': 0.62}"
유미나,체력4+장벽2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",15,3096.93,23861.98,"{'atk': 8457.36, 'spd': 160.0, 'cr': 0.35, 'cd': 0.62}"
유미나(패시브1lv),공격4+투지2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",5,2163.52,18082.24,"{'atk': 8802.960000000001, 'spd': 160.0, 'cr': 0.35, 'cd': 0.62}"
유미나(패시브1lv),공격4+투지2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",10,2336.07,18962.97,"{'atk': 8802.960000000001, 'spd': 160.0, 'cr': 0.35, 'cd': 0.62}"
유미나(패시브1lv),공격4+투지2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",15,2392.34,18962.97,"{'atk': 8802.960000000001, 'spd': 160.0, 'cr': 0.35, 'cd': 0.62}"
유미나(패시브1lv),공격4+투지2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",5,2391.49,20547.01,"{'atk': 8802.960000000001, 'spd': 160.0, 'cr': 0.35, 'cd': 0.62}"
유미나(패시브1lv),공격4+투지2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",10,2712.69,23660.2,"{'atk': 8802.960000000001, 'spd': 160.0, 'cr': 0.35, 'cd': 0.62}"
유미나(패시브1lv),공격4+투지2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",15,2779.83,23660.2,"{'atk': 8802.960000000001, 'spd': 160.0, 'cr': 0.35, 'cd': 0.62}"
유미나(패시브1lv),공격4+보조2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",5,2110.06,17639.11,"{'atk': 8630.16, 'spd': 160.0, 'cr': 0.35, 'cd': 0.62}"
유미나(패시브1lv),공격4+보조2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",10,2278.27,18496.1,"{'atk': 8630.16, 'spd': 160.0, 'cr': 0.35, 'cd': 0.62}"
유미나(패시브1lv),공격4+보조2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",15,2333.1,18496.1,"{'atk': 8630.16, 'spd': 160.0, 'cr': 0.35, 'cd': 0.62}"
유미나(패시브1lv),공격4+보조2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",5,2332.14,20031.62,"{'atk': 8630.16, 'spd': 160.0, 'cr': 0.35, 'cd': 0.62}"
유미나(패시브1lv),공격4+보조2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",10,2644.97,23066.71,"{'atk': 8630.16, 'spd': 160.0, 'cr': 0.35, 'cd': 0.62}"
유미나(패시브1lv),공격4+보조2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",15,2710.31,23066.71,"{'atk': 8630.16, 'spd': 160.0, 'cr': 0.35, 'cd': 0.62}"
유미나(패시브1lv),공격4+장벽2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",5,2110.06,17639.11,"{'atk': 8630.16, 'spd': 160.0, 'cr': 0.35, 'cd': 0.62}"
유미나(패시브1lv),공격4+장벽2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",10,2278.27,18496.1,"{'atk': 8630.16, 'spd': 160.0, 'cr': 0.35, 'cd': 0.62}"
유미나(패시브1lv),공격4+장벽2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",15,2333.1,18496.1,"{'atk': 8630.16, 'spd': 160.0, 'cr': 0.35, 'cd': 0.62}"
유미나(패시브1lv),공격4+장벽2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",5,2332.14,20031.62,"{'atk': 8630.16, 'spd': 160.0, 'cr': 0.35, 'cd': 0.62}"
유미나(패시브1lv),공격4+장벽2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",10,2644.97,23066.71,"{'atk': 8630.16, 'spd': 160.0, 'cr': 0.35, 'cd': 0.62}"
유미나(패시브1lv),공격4+장벽2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",15,2710.31,23066.71,"{'atk': 8630.16, 'spd': 160.0, 'cr': 0.35, 'cd': 0.62}"
유미나(패시브1lv),통찰4+투지2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",5,2253.68,16309.7,"{'atk': 8111.76, 'spd': 160.0, 'cr': 0.65, 'cd': 0.62}"
유미나(패시브1lv),통찰4+투지2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",10,2425.33,17095.47,"{'atk': 8111.76, 'spd': 160.0, 'cr': 0.65, 'cd': 0.62}"
유미나(패시브1lv),통찰4+투지2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",15,2481.1,17095.47,"{'atk': 8111.76, 'spd': 160.0, 'cr': 0.65, 'cd': 0.62}"
유미나(패시브1lv),통찰4+투지2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",5,2488.36,18485.43,"{'atk': 8111.76, 'spd': 160.0, 'cr': 0.65, 'cd': 0.62}"
유미나(패시브1lv),통찰4+투지2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",10,2820.34,21286.26,"{'atk': 8111.76, 'spd': 160.0, 'cr': 0.65, 'cd': 0.62}"
유미나(패시브1lv),통찰4+투지2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",15,2889.59,21286.26,"{'atk': 8111.76, 'spd': 160.0, 'cr': 0.65, 'cd': 0.62}"
유미나(패시브1lv),통찰4+보조2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",5,2191.88,15866.56,"{'atk': 7938.960000000001, 'spd': 160.0, 'cr': 0.65, 'cd': 0.62}"
유미나(패시브1lv),통찰4+보조2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",10,2358.73,16628.6,"{'atk': 7938.960000000001, 'spd': 160.0, 'cr': 0.65, 'cd': 0.62}"
유미나(패시브1lv),통찰4+보조2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",15,2412.91,16628.6,"{'atk': 7938.960000000001, 'spd': 160.0, 'cr': 0.65, 'cd': 0.62}"
유미나(패시브1lv),통찰4+보조2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",5,2419.8,17970.04,"{'atk': 7938.960000000001, 'spd': 160.0, 'cr': 0.65, 'cd': 0.62}"
유미나(패시브1lv),통찰4+보조2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",10,2742.12,20692.77,"{'atk': 7938.960000000001, 'spd': 160.0, 'cr': 0.65, 'cd': 0.62}"
유미나(패시브1lv),통찰4+보조2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",15,2809.31,20692.77,"{'atk': 7938.960000000001, 'spd': 160.0, 'cr': 0.65, 'cd': 0.62}"
유미나(패시브1lv),통찰4+장벽2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",5,2191.88,15866.56,"{'atk': 7938.960000000001, 'spd': 160.0, 'cr': 0.65, 'cd': 0.62}"
유미나(패시브1lv),통찰4+장벽2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",10,2358.73,16628.6,"{'atk': 7938.960000000001, 'spd': 160.0, 'cr': 0.65, 'cd': 0.62}"
유미나(패시브1lv),통찰4+장벽2,Standard Rotation,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",15,2412.91,16628.6,"{'atk': 7938.960000000001, 'spd': 160.0, 'cr': 0.65, 'cd': 0.62}"
유미나(패시브1lv),통찰4+장벽2,No-Ult AX Stacking,AX,"노페인 노게인 | 누각 위, 유리달 맞이 | 깊은 애도 | 메이드 바이 페트라 | 불굴의 역작",5,2419.8,17970.04,"{'atk': 7938.960000000001, 'spd': 160.0, 'cr': 0.65, 'cd': 0.62}"
